run_id,model,country,category,table,sel_mase,sel_smape,sel_mae,sel_rmse,hold_mase,hold_smape,hold_mae,hold_rmse,secs
20260617T094520-97373bc,arima_lstm,all_chargeability,F2A,FAD,0.5892581797187092,1.9601312438271612,283.15083156691725,351.2018500139278,1.432083536336456,3.7027855767230644,651.0000303390689,734.849839786804,1.2
20260617T094520-97373bc,xgboost,all_chargeability,F2A,FAD,0.21968528619897013,0.8059746180453693,105.56335679540095,203.79734984819925,0.3423284350017309,0.9044556361964929,155.61649576822916,305.78092304752204,34.0
20260617T094520-97373bc,naive,all_chargeability,F2B,FAD,1.5947057166995213,3.8318480438858473,422.9292452830189,496.4387419695424,0.5690115993267637,1.4771082515758132,224.08333333333334,232.77510605732735,0.1
20260617T094520-97373bc,arima,all_chargeability,F2B,FAD,0.12946416709529235,0.30830201578481947,34.33497598173066,97.76630739926868,0.06380163092815849,0.16379740324397338,25.12581843217337,45.01574659621479,8.6
20260617T094520-97373bc,sarima,all_chargeability,F2B,FAD,0.11291470314722452,0.26094016315135626,29.9459202305035,82.28072938442355,0.08487913853065894,0.2183332743893578,33.426384128048845,46.9099251593356,47.6
20260617T094520-97373bc,prophet,all_chargeability,F2B,FAD,0.7168892792539096,1.5104239613574995,190.12501093546393,252.3472580701975,0.33504710009666044,0.8642554920709532,131.94541394614293,160.12503568630123,19.8
20260617T094520-97373bc,lstm,all_chargeability,F2B,FAD,2.700685341604086,6.179308946480411,716.2442583045835,797.7873235249857,0.9295339394960652,2.422771954954925,366.06119076516006,385.18286372848524,18.3
20260617T094520-97373bc,deepar,all_chargeability,F2B,FAD,2.316021370099842,5.216759388388085,614.2281675285623,783.1682226360384,1.0033256406599758,2.622589670672395,395.1212141262138,482.0024694443946,19.1
20260617T094520-97373bc,arima_lstm,all_chargeability,F2B,FAD,0.10453727833997627,0.24496479380253314,27.724157359747867,71.4128746157164,0.08312947482643614,0.2133925389324259,32.73734637289855,48.974359147653814,1.2
20260617T094520-97373bc,xgboost,all_chargeability,F2B,FAD,0.23056927649179623,0.5491134262001668,61.148893536261795,129.42261075601772,0.0649197893216933,0.16635519411660923,25.566162109375,50.0341951788838,34.1
20260617T094520-97373bc,naive,all_chargeability,F3,FAD,1.2539666223989279,2.2973072151501523,239.7688679245283,269.7283268086963,1.856193793153249,3.2953314913629064,428.4166666666667,437.1771189498981,0.1
20260617T094520-97373bc,arima,all_chargeability,F3,FAD,0.12285161075906556,0.22771226059286623,23.490251740556328,59.2065783094018,0.15538456679853055,0.27107866147100396,35.863355650050075,66.97593578913438,6.0
20260617T094520-97373bc,sarima,all_chargeability,F3,FAD,0.13051593044856455,0.24208615142550124,24.955733534519283,70.96823516217277,0.15772324720452882,0.2754299130142987,36.40313208267912,64.73532196926149,43.2
20260617T094520-97373bc,prophet,all_chargeability,F3,FAD,0.5074712237089405,0.8838214253700217,97.03272690001366,128.6892408872995,1.1721450298266927,2.060595229178105,270.5355811341154,283.728448311799,20.3
20260617T094520-97373bc,lstm,all_chargeability,F3,FAD,1.5572129331062055,2.8219485752522746,297.75208958434905,341.5679209544469,2.478033812313567,4.401371297219737,571.9397347812493,591.2577276869313,18.7
20260617T094520-97373bc,deepar,all_chargeability,F3,FAD,1.0378550680099679,1.931398305544786,198.44653779573923,260.0415086972986,1.9667542019187885,3.4940781885381127,453.93443424209454,489.69679779091445,19.1
20260617T094520-97373bc,arima_lstm,all_chargeability,F3,FAD,0.10418159254555981,0.19148907235475024,19.920388674648922,50.52149637094049,0.18980403830448314,0.3311453473425592,43.80750205620666,74.17145707279435,1.3
20260617T094520-97373bc,xgboost,all_chargeability,F3,FAD,0.20622857333934305,0.3826184078238604,39.432621793926884,86.54460994032529,0.14103487504218115,0.24575186333586427,32.5513916015625,67.74219871107069,34.1
20260617T094520-97373bc,naive,all_chargeability,F4,FAD,0.6865242975301674,3.1747756865810515,300.29716981132077,372.5865766173973,0.479610358418282,1.299571672785986,156.16666666666666,175.4864667146729,0.1
20260617T094520-97373bc,arima,all_chargeability,F4,FAD,0.08649380715662978,0.3786660554474085,37.833832813762484,128.73233498546637,0.10233918376258828,0.2753361705663901,33.32281906983447,51.31415917337384,11.3
20260617T094520-97373bc,sarima,all_chargeability,F4,FAD,0.1895134278021711,1.3257025322862614,82.8963318777997,655.7301758074457,0.10476181615831241,0.28221079152535106,34.11165613133297,49.13212270274031,38.1
20260617T094520-97373bc,prophet,all_chargeability,F4,FAD,0.3129139109722168,1.339568483801265,136.8737598910972,199.79886771259723,0.2542101320854087,0.6839802447041644,82.77375220084082,119.75970228027687,19.8
20260617T094520-97373bc,lstm,all_chargeability,F4,FAD,0.5731452725503543,2.8045915210514614,250.70329463473408,373.7479629057375,0.36556507309392083,0.9877329329048429,119.03220585791632,146.22649383378095,18.6
20260617T094520-97373bc,deepar,all_chargeability,F4,FAD,0.7394324013247867,3.5211741148721765,323.4400562128171,463.8001223858625,0.4725873007949646,1.2827591789339163,153.87987806923425,193.91175094395138,19.3
20260617T094520-97373bc,arima_lstm,all_chargeability,F4,FAD,0.09456784157428987,0.4087165033874029,41.36555003528729,144.49270959335968,0.07735042321242157,0.2086024869457718,25.186190302847688,50.099180228847764,1.2
20260617T094520-97373bc,xgboost,all_chargeability,F4,FAD,0.1872618997705538,0.8199536347448387,81.91147599130306,191.55661615932632,0.07130100724856482,0.19106160512060422,23.2164306640625,51.988840883818874,34.1
20260617T094520-97373bc,naive,china,F1,FAD,1.1000101454978166,2.842901704426789,345.27714285714285,425.2373849644791,1.0294807259239633,2.3184143410912643,348.5,357.47773823461137,0.0
20260617T094520-97373bc,arima,china,F1,FAD,0.14171907668032782,0.36419774578274483,44.48355143341999,74.73861163020149,0.14802818800701056,0.32905783995346444,50.11052875627456,73.08784857657966,5.1
20260617T094520-97373bc,sarima,china,F1,FAD,0.11515417895609967,0.29247075901588854,36.14521744254325,67.10047444953297,0.15567334701322902,0.34665721611421846,52.69856935438861,70.25508110395434,23.6
20260617T094520-97373bc,prophet,china,F1,FAD,0.6462987237319838,1.6075048902208813,202.86374418974867,248.84582005512436,0.619169131132994,1.3839063152370727,209.60124533286867,234.9523913779579,18.1
20260617T094520-97373bc,lstm,china,F1,FAD,1.0961976968369884,2.9570328405118524,344.0804708207185,481.523104868747,0.6927486800704757,1.549619631713174,234.5094074373104,259.7810589747441,14.1
20260617T094520-97373bc,deepar,china,F1,FAD,1.0506759760940296,2.7960439877651933,329.79186653793124,490.3042302609358,0.7901866260518585,1.7758199180181737,267.4941183885865,302.29195622606375,14.5
20260617T094520-97373bc,arima_lstm,china,F1,FAD,0.13461075760637584,0.3367260027533394,42.25235373909295,72.9130051434343,0.17414994551220017,0.3878652175100729,58.95327079244839,75.86247490896076,1.1
20260617T094520-97373bc,xgboost,china,F1,FAD,0.1589486313059721,0.4086898549190537,49.89165736607143,90.33091991911094,0.10519886448898445,0.23255138255279606,35.6119384765625,66.92185337387829,28.9
20260617T094520-97373bc,naive,china,F2A,FAD,1.0533084699185395,3.306017684769278,452.0339130434783,555.5158450863369,1.6737135111760366,4.377986815537926,748.3333333333334,826.7766727881639,0.1
20260617T094520-97373bc,arima,china,F2A,FAD,0.15488238672243812,0.4724953725985594,66.46874427685134,156.30372084933558,0.14315601018348587,0.36194360337100023,64.00642258783864,129.27154002017124,5.8
20260617T094520-97373bc,sarima,china,F2A,FAD,0.13456792558743996,0.41613268616657867,57.750666315384784,145.56779824662468,0.14136711031384097,0.3580198356799542,63.206588330953004,123.13978834282523,24.9
20260617T094520-97373bc,prophet,china,F2A,FAD,0.46377196523368186,1.4397472119681263,199.03063745481722,318.2631765833001,0.7689028386914604,1.9636126955570876,343.7838198982695,385.94907636688794,16.6
20260617T094520-97373bc,lstm,china,F2A,FAD,1.014698840551107,3.249997431835736,435.464349290261,623.8473132378733,1.2329672283289697,3.1762234014087922,551.2714510011116,587.6245570051783,13.9
20260617T094520-97373bc,deepar,china,F2A,FAD,0.9817543528811042,3.200388450314508,421.3260165036314,669.1490229896289,0.7283577398999795,1.87217965100828,325.6557180897116,414.5805154406406,14.3
20260617T094520-97373bc,arima_lstm,china,F2A,FAD,0.2014627123967857,0.6020495987369711,86.45898216703307,201.79848361603177,0.41868475925633736,1.0635955229466056,187.19796393948414,225.4825583136431,1.1
