EB_level,final_action_dates,visa_bulletin_date,table_type,raw_value,status,visa_wait_time
EB1,2014-09-01,2014-09-01 00:00:00,final_action,C,C,0.0
EB2,2014-09-01,2014-09-01 00:00:00,final_action,C,C,0.0
EB3,2011-04-01,2014-09-01 00:00:00,final_action,01APR11,F,3.4195756331279945
EB3_OW,2011-04-01,2014-09-01 00:00:00,final_action,01APR11,F,3.4195756331279945
EB4,2014-09-01,2014-09-01 00:00:00,final_action,C,C,0.0
EB4_RW,2014-09-01,2014-09-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2014-09-01,2014-09-01 00:00:00,final_action,C,C,0.0
EB1,2014-08-01,2014-08-01 00:00:00,final_action,C,C,0.0
EB2,2014-08-01,2014-08-01 00:00:00,final_action,C,C,0.0
EB3,2011-04-01,2014-08-01 00:00:00,final_action,01APR11,F,3.3347022587268995
EB3_OW,2011-04-01,2014-08-01 00:00:00,final_action,01APR11,F,3.3347022587268995
EB4,2014-08-01,2014-08-01 00:00:00,final_action,C,C,0.0
EB4_RW,2014-08-01,2014-08-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2014-08-01,2014-08-01 00:00:00,final_action,C,C,0.0
EB1,2014-07-01,2014-07-01 00:00:00,final_action,C,C,0.0
EB2,2014-07-01,2014-07-01 00:00:00,final_action,C,C,0.0
EB3,2011-04-01,2014-07-01 00:00:00,final_action,01APR11,F,3.249828884325804
EB3_OW,2011-04-01,2014-07-01 00:00:00,final_action,01APR11,F,3.249828884325804
EB4,2014-07-01,2014-07-01 00:00:00,final_action,C,C,0.0
EB4_RW,2014-07-01,2014-07-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2014-07-01,2014-07-01 00:00:00,final_action,C,C,0.0
EB1,2014-06-01,2014-06-01 00:00:00,final_action,C,C,0.0
EB2,2014-06-01,2014-06-01 00:00:00,final_action,C,C,0.0
EB3,2011-04-01,2014-06-01 00:00:00,final_action,01APR11,F,3.167693360711841
EB3_OW,2011-04-01,2014-06-01 00:00:00,final_action,01APR11,F,3.167693360711841
EB4,2014-06-01,2014-06-01 00:00:00,final_action,C,C,0.0
EB4_RW,2014-06-01,2014-06-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2014-06-01,2014-06-01 00:00:00,final_action,C,C,0.0
EB1,2014-05-01,2014-05-01 00:00:00,final_action,C,C,0.0
EB2,2014-05-01,2014-05-01 00:00:00,final_action,C,C,0.0
EB3,2012-10-01,2014-05-01 00:00:00,final_action,01OCT12,F,1.5797399041752225
EB3_OW,2012-10-01,2014-05-01 00:00:00,final_action,01OCT12,F,1.5797399041752225
EB4,2014-05-01,2014-05-01 00:00:00,final_action,C,C,0.0
EB4_RW,2014-05-01,2014-05-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2014-05-01,2014-05-01 00:00:00,final_action,C,C,0.0
EB1,2014-04-01,2014-04-01 00:00:00,final_action,C,C,0.0
EB2,2014-04-01,2014-04-01 00:00:00,final_action,C,C,0.0
EB3,2012-10-01,2014-04-01 00:00:00,final_action,01OCT12,F,1.4976043805612593
EB3_OW,2012-10-01,2014-04-01 00:00:00,final_action,01OCT12,F,1.4976043805612593
EB4,2014-04-01,2014-04-01 00:00:00,final_action,C,C,0.0
EB4_RW,2014-04-01,2014-04-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2014-04-01,2014-04-01 00:00:00,final_action,C,C,0.0
EB1,2014-03-01,2014-03-01 00:00:00,final_action,C,C,0.0
EB2,2014-03-01,2014-03-01 00:00:00,final_action,C,C,0.0
EB3,2012-09-01,2014-03-01 00:00:00,final_action,01SEP12,F,1.4948665297741273
EB3_OW,2012-09-01,2014-03-01 00:00:00,final_action,01SEP12,F,1.4948665297741273
EB4,2014-03-01,2014-03-01 00:00:00,final_action,C,C,0.0
EB4_RW,2014-03-01,2014-03-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2014-03-01,2014-03-01 00:00:00,final_action,C,C,0.0
EB1,2014-02-01,2014-02-01 00:00:00,final_action,C,C,0.0
EB2,2014-02-01,2014-02-01 00:00:00,final_action,C,C,0.0
EB3,2012-06-01,2014-02-01 00:00:00,final_action,01JUN12,F,1.6700889801505818
EB3_OW,2012-06-01,2014-02-01 00:00:00,final_action,01JUN12,F,1.6700889801505818
EB4,2014-02-01,2014-02-01 00:00:00,final_action,C,C,0.0
EB4_RW,2014-02-01,2014-02-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2014-02-01,2014-02-01 00:00:00,final_action,C,C,0.0
EB1,2014-01-01,2014-01-01 00:00:00,final_action,C,C,0.0
EB2,2014-01-01,2014-01-01 00:00:00,final_action,C,C,0.0
EB3,2012-04-01,2014-01-01 00:00:00,final_action,01APR12,F,1.7522245037645447
EB3_OW,2012-04-01,2014-01-01 00:00:00,final_action,01APR12,F,1.7522245037645447
EB4,2014-01-01,2014-01-01 00:00:00,final_action,C,C,0.0
EB4_RW,2014-01-01,2014-01-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2014-01-01,2014-01-01 00:00:00,final_action,C,C,0.0
EB1,2013-12-01,2013-12-01 00:00:00,final_action,C,C,0.0
EB2,2013-12-01,2013-12-01 00:00:00,final_action,C,C,0.0
EB3,2011-10-01,2013-12-01 00:00:00,final_action,01OCT11,F,2.1683778234086244
EB3_OW,2011-10-01,2013-12-01 00:00:00,final_action,01OCT11,F,2.1683778234086244
EB4,2013-12-01,2013-12-01 00:00:00,final_action,C,C,0.0
EB4_RW,2013-12-01,2013-12-01 00:00:00,final_action,C,C,0.0
EB5_TEA,2013-12-01,2013-12-01 00:00:00,final_action,C,C,0.0
EB1,2013-11-01,2013-11-01 00:00:00,final_action,C,C,0.0
EB2,2013-11-01,2013-11-01 00:00:00,final_action,C,C,0.0
EB3,2010-10-01,2013-11-01 00:00:00,final_action,01OCT10,F,3.0855578370978782
EB3_OW,2010-10-01,2013-11-01 00:00:00,final_action,01OCT10,F,3.0855578370978782
EB4,2013-11-01,2013-11-01 00:00:00,final_action,C,C,0.0
EB4_RW,2013-11-01,2013-11-01 00:00:00,final_action,C,C,0.0
