EB_level,final_action_dates,visa_bulletin_date,table_type,raw_value,status,visa_wait_time
3,2012-08-01,2024-02-01 00:00:00,dates_for_filing,01AUG12,F,11.501711156741958
4,2019-09-01,2024-02-01 00:00:00,dates_for_filing,01SEP19,F,4.418891170431212
4,2019-09-01,2024-01-01 00:00:00,dates_for_filing,01SEP19,F,4.334017796030117
2,2012-05-15,2024-01-01 00:00:00,dates_for_filing,15MAY12,F,11.630390143737166
3,2012-08-01,2024-01-01 00:00:00,dates_for_filing,01AUG12,F,11.416837782340862
1,2021-01-01,2024-01-01 00:00:00,dates_for_filing,01JAN21,F,2.9979466119096507
1,2020-09-01,2024-01-01 00:00:00,final_action,01SEP20,F,3.3319644079397674
3,2012-06-01,2024-01-01 00:00:00,final_action,01JUN12,F,11.58384668035592
2,2012-03-01,2024-01-01 00:00:00,final_action,01MAR12,F,11.835728952772074
4,2019-05-15,2024-01-01 00:00:00,final_action,15MAY19,F,4.632443531827516
1,2019-07-01,2023-12-01 00:00:00,dates_for_filing,01JUL19,F,4.418891170431212
3,2012-08-01,2023-12-01 00:00:00,dates_for_filing,01AUG12,F,11.331964407939767
2,2012-05-15,2023-12-01 00:00:00,dates_for_filing,15MAY12,F,11.545516769336071
4,2019-03-01,2023-12-01 00:00:00,dates_for_filing,01MAR19,F,4.7529089664613275
4,2019-01-01,2023-12-01 00:00:00,final_action,01JAN19,F,4.914442162902122
3,2012-05-01,2023-12-01 00:00:00,final_action,01MAY12,F,11.58384668035592
2,2012-01-01,2023-12-01 00:00:00,final_action,01JAN12,F,11.915126625598905
1,2017-01-01,2023-12-01 00:00:00,final_action,01JAN17,F,6.913073237508556
1,2017-01-01,2023-11-01 00:00:00,final_action,01JAN17,F,6.830937713894593
2,2012-01-01,2023-11-01 00:00:00,final_action,01JAN12,F,11.832991101984941
3,2012-05-01,2023-11-01 00:00:00,final_action,01MAY12,F,11.501711156741958
4,2019-01-01,2023-11-01 00:00:00,final_action,01JAN19,F,4.832306639288158
1,2019-07-01,2023-11-01 00:00:00,dates_for_filing,01JUL19,F,4.336755646817249
2,2012-05-15,2023-11-01 00:00:00,dates_for_filing,15MAY12,F,11.463381245722108
3,2012-08-01,2023-11-01 00:00:00,dates_for_filing,01AUG12,F,11.249828884325805
4,2019-03-01,2023-11-01 00:00:00,dates_for_filing,01MAR19,F,4.670773442847365
4,2019-03-01,2023-10-01 00:00:00,dates_for_filing,01MAR19,F,4.58590006844627
3,2012-08-01,2023-10-01 00:00:00,dates_for_filing,01AUG12,F,11.16495550992471
2,2012-05-15,2023-10-01 00:00:00,dates_for_filing,15MAY12,F,11.378507871321013
1,2019-07-01,2023-10-01 00:00:00,dates_for_filing,01JUL19,F,4.251882272416153
4,2019-01-01,2023-10-01 00:00:00,final_action,01JAN19,F,4.747433264887063
1,2017-01-01,2023-10-01 00:00:00,final_action,01JAN17,F,6.746064339493498
3,2012-05-01,2023-10-01 00:00:00,final_action,01MAY12,F,11.416837782340862
2,2012-01-01,2023-10-01 00:00:00,final_action,01JAN12,F,11.748117727583846
1,2022-06-01,2023-09-01 00:00:00,dates_for_filing,01JUN22,F,1.2511978097193703
1,2012-01-01,2023-09-01 00:00:00,final_action,01JAN12,F,11.665982203969884
4,2018-10-01,2023-09-01 00:00:00,dates_for_filing,01OCT18,F,4.917180013689254
2,2012-05-01,2023-09-01 00:00:00,dates_for_filing,01MAY12,F,11.3347022587269
3,2012-08-01,2023-09-01 00:00:00,dates_for_filing,01AUG12,F,11.082819986310746
4,2018-09-01,2023-09-01 00:00:00,final_action,01SEP18,F,4.999315537303217
3,2009-01-01,2023-09-01 00:00:00,final_action,01JAN09,F,14.663928815879535
2,2011-01-01,2023-09-01 00:00:00,final_action,01JAN11,F,12.6652977412731
2,2011-01-01,2023-08-01 00:00:00,final_action,01JAN11,F,12.580424366872005
3,2009-01-01,2023-08-01 00:00:00,final_action,01JAN09,F,14.57905544147844
4,2018-09-01,2023-08-01 00:00:00,final_action,01SEP18,F,4.914442162902122
1,2022-06-01,2023-08-01 00:00:00,dates_for_filing,01JUN22,F,1.1663244353182751
2,2012-05-01,2023-08-01 00:00:00,dates_for_filing,01MAY12,F,11.249828884325805
3,2012-08-01,2023-08-01 00:00:00,dates_for_filing,01AUG12,F,10.99794661190965
4,2018-10-01,2023-08-01 00:00:00,dates_for_filing,01OCT18,F,4.832306639288158
1,2012-01-01,2023-08-01 00:00:00,final_action,01JAN12,F,11.58110882956879
3,2012-08-01,2023-07-01 00:00:00,dates_for_filing,01AUG12,F,10.913073237508556
1,2022-06-01,2023-07-01 00:00:00,dates_for_filing,01JUN22,F,1.08145106091718
4,2018-10-01,2023-07-01 00:00:00,dates_for_filing,01OCT18,F,4.747433264887063
2,2012-05-01,2023-07-01 00:00:00,dates_for_filing,01MAY12,F,11.16495550992471
1,2022-02-01,2023-07-01 00:00:00,final_action,01FEB22,F,1.4099931553730323
4,2018-09-01,2023-07-01 00:00:00,final_action,01SEP18,F,4.829568788501026
2,2011-01-01,2023-07-01 00:00:00,final_action,01JAN11,F,12.49555099247091
3,2009-01-01,2023-07-01 00:00:00,final_action,01JAN09,F,14.494182067077345
1,2022-02-01,2023-06-01 00:00:00,final_action,01FEB22,F,1.3278576317590691
2,2011-01-01,2023-06-01 00:00:00,final_action,01JAN11,F,12.413415468856947
3,2012-06-15,2023-06-01 00:00:00,final_action,15JUN12,F,10.959616700889802
4,2018-09-01,2023-06-01 00:00:00,final_action,01SEP18,F,4.747433264887063
1,2022-06-01,2023-06-01 00:00:00,dates_for_filing,01JUN22,F,0.999315537303217
2,2012-05-01,2023-06-01 00:00:00,dates_for_filing,01MAY12,F,11.082819986310746
3,2012-08-01,2023-06-01 00:00:00,dates_for_filing,01AUG12,F,10.830937713894592
4,2018-10-01,2023-06-01 00:00:00,dates_for_filing,01OCT18,F,4.6652977412731005
1,2022-06-01,2023-05-01 00:00:00,dates_for_filing,01JUN22,F,0.9144421629021219
4,2018-10-01,2023-05-01 00:00:00,dates_for_filing,01OCT18,F,4.5804243668720055
3,2012-08-01,2023-05-01 00:00:00,dates_for_filing,01AUG12,F,10.746064339493497
2,2012-05-01,2023-05-01 00:00:00,dates_for_filing,01MAY12,F,10.99794661190965
1,2022-02-01,2023-05-01 00:00:00,final_action,01FEB22,F,1.242984257357974
4,2018-09-01,2023-05-01 00:00:00,final_action,01SEP18,F,4.662559890485968
3,2012-06-15,2023-05-01 00:00:00,final_action,15JUN12,F,10.874743326488707
2,2011-01-01,2023-05-01 00:00:00,final_action,01JAN11,F,12.328542094455852
2,2012-05-01,2023-04-01 00:00:00,dates_for_filing,01MAY12,F,10.915811088295689
4,2018-10-01,2023-04-01 00:00:00,dates_for_filing,01OCT18,F,4.498288843258043
3,2012-08-01,2023-04-01 00:00:00,dates_for_filing,01AUG12,F,10.663928815879535
1,2022-06-01,2023-04-01 00:00:00,dates_for_filing,01JUN22,F,0.8323066392881588
1,2022-02-01,2023-04-01 00:00:00,final_action,01FEB22,F,1.160848733744011
3,2012-06-15,2023-04-01 00:00:00,final_action,15JUN12,F,10.792607802874743
2,2011-01-01,2023-04-01 00:00:00,final_action,01JAN11,F,12.24640657084189
4,2018-09-01,2023-04-01 00:00:00,final_action,01SEP18,F,4.5804243668720055
1,2022-06-01,2023-03-01 00:00:00,dates_for_filing,01JUN22,F,0.7474332648870636
4,2021-04-01,2023-03-01 00:00:00,dates_for_filing,01APR21,F,1.9137577002053388
