unique_id,ds,y,AutoBiTCN
india/family/F3,2026-04-01,13504.0,13396.299544334412
india/family/F3,2026-05-01,13559.0,13527.679132461548
india/family/F3,2026-06-01,13559.0,13586.676586151123
india/family/F3,2026-07-01,13619.0,13577.878309249878
india/family/F4,2024-08-01,11344.0,11348.219413280487
india/family/F4,2024-09-01,11344.0,11344.096086576581
india/family/F4,2024-10-01,11382.0,11343.750797480345
india/family/F4,2024-11-01,11389.0,11388.677584648132
india/family/F4,2024-12-01,11389.0,11396.093559265137
india/family/F4,2025-01-01,11420.0,11392.785228013992
india/family/F4,2025-02-01,11420.0,11426.05226945877
india/family/F4,2025-03-01,11420.0,11423.762375354767
india/family/F4,2025-04-01,11488.0,11421.149181008339
india/family/F4,2025-05-01,11488.0,11498.87866306305
india/family/F4,2025-06-01,11488.0,11495.083830833435
india/family/F4,2025-07-01,11511.0,11488.993480086327
india/family/F4,2025-08-01,11627.0,11516.112092494965
india/family/F4,2025-09-01,11627.0,11648.4258518219
india/family/F4,2025-10-01,11627.0,11638.295100212097
india/family/F4,2025-11-01,11627.0,11633.56295633316
india/family/F4,2025-12-01,11627.0,11626.59293732047
india/family/F4,2026-01-01,11627.0,11624.948595523834
india/family/F4,2026-02-01,11627.0,11622.98835849762
india/family/F4,2026-03-01,11627.0,11623.488951444626
india/family/F4,2026-04-01,11627.0,11625.898014307022
india/family/F4,2026-05-01,11627.0,11627.921515405178
india/family/F4,2026-06-01,11627.0,11628.131619215012
india/family/F4,2026-07-01,11627.0,11628.928578138351
mexico/family/F1,2024-08-01,9989.0,10037.286499023438
mexico/family/F1,2024-09-01,9989.0,10015.894174575806
mexico/family/F1,2024-10-01,10227.0,10000.538890838623
mexico/family/F1,2024-11-01,10918.0,10262.915985107422
mexico/family/F1,2024-12-01,10918.0,11063.21029663086
mexico/family/F1,2025-01-01,10918.0,11015.97087097168
mexico/family/F1,2025-02-01,10918.0,10960.294094085693
mexico/family/F1,2025-03-01,10918.0,10921.104635000229
mexico/family/F1,2025-04-01,10958.0,10912.490025997162
mexico/family/F1,2025-05-01,11069.0,10937.893552780151
mexico/family/F1,2025-06-01,11069.0,11096.428510665894
mexico/family/F1,2025-07-01,11069.0,11081.845900535583
mexico/family/F1,2025-08-01,11069.0,11082.870038986206
mexico/family/F1,2025-09-01,11069.0,11076.520115852356
mexico/family/F1,2025-10-01,11283.0,11072.199830293655
mexico/family/F1,2025-11-01,11283.0,11324.686546325684
