unique_id,ds,y,AutoBiTCN
mexico/family/F4,2026-05-01,9594.0,9593.868811964989
mexico/family/F4,2026-06-01,9594.0,9594.072544574738
mexico/family/F4,2026-07-01,9594.0,9593.99982759422
philippines/family/F1,2024-08-01,13574.0,13574.04833251983
philippines/family/F1,2024-09-01,13574.0,13574.04833251983
philippines/family/F1,2024-10-01,13574.0,13574.04833251983
philippines/family/F1,2024-11-01,13574.0,13574.04833251983
philippines/family/F1,2024-12-01,13574.0,13574.04833251983
philippines/family/F1,2025-01-01,13581.0,13574.04833251983
philippines/family/F1,2025-02-01,13581.0,13581.361072331667
philippines/family/F1,2025-03-01,13581.0,13581.30228099227
philippines/family/F1,2025-04-01,13710.0,13581.132333397865
philippines/family/F1,2025-05-01,13710.0,13716.812166690826
philippines/family/F1,2025-06-01,13710.0,13715.234308242798
philippines/family/F1,2025-07-01,13710.0,13712.10710310936
philippines/family/F1,2025-08-01,13710.0,13712.190480470657
philippines/family/F1,2025-09-01,13710.0,13708.839814066887
philippines/family/F1,2025-10-01,13901.0,13708.129502892494
philippines/family/F1,2025-11-01,13901.0,13911.008841514587
philippines/family/F1,2025-12-01,13901.0,13909.81983757019
philippines/family/F1,2026-01-01,13939.0,13904.321639299393
philippines/family/F1,2026-02-01,13939.0,13945.917684555054
philippines/family/F1,2026-03-01,13939.0,13938.411966204643
philippines/family/F1,2026-04-01,14000.0,13935.288050174713
philippines/family/F1,2026-05-01,14000.0,14005.328371047974
philippines/family/F1,2026-06-01,14000.0,14002.766022443771
philippines/family/F1,2026-07-01,14000.0,13999.16141462326
philippines/family/F2A,2024-08-01,17120.0,17176.303009033203
philippines/family/F2A,2024-09-01,17120.0,17136.70051383972
philippines/family/F2A,2024-10-01,17127.0,17123.690409183502
philippines/family/F2A,2024-11-01,17167.0,17126.66175341606
philippines/family/F2A,2024-12-01,17167.0,17173.421092510223
philippines/family/F2A,2025-01-01,17167.0,17176.409447669983
philippines/family/F2A,2025-02-01,17167.0,17172.562747001648
philippines/family/F2A,2025-03-01,17167.0,17171.399879455566
philippines/family/F2A,2025-04-01,17167.0,17156.54193687439
philippines/family/F2A,2025-05-01,17167.0,17158.763696670532
philippines/family/F2A,2025-06-01,17167.0,17160.33131504059
philippines/family/F2A,2025-07-01,17410.0,17160.68386554718
philippines/family/F2A,2025-08-01,17410.0,17420.1961479187
philippines/family/F2A,2025-09-01,17410.0,17418.258423805237
philippines/family/F2A,2025-10-01,17928.0,17410.342276990414
philippines/family/F2A,2025-11-01,17928.0,17956.070667266846
philippines/family/F2A,2025-12-01,17928.0,17941.228573799133
philippines/family/F2A,2026-01-01,17928.0,17929.44102358818
philippines/family/F2A,2026-02-01,17928.0,17934.866330623627
philippines/family/F2A,2026-03-01,17928.0,17923.716928958893
philippines/family/F2A,2026-04-01,17928.0,17918.16966342926
philippines/family/F2A,2026-05-01,18110.0,17926.208948731422
philippines/family/F2A,2026-06-01,18263.0,18124.355887413025
philippines/family/F2A,2026-07-01,18263.0,18285.94375228882
philippines/family/F2B,2024-08-01,13443.0,13443.04833251983
philippines/family/F2B,2024-09-01,13443.0,13443.04833251983
philippines/family/F2B,2024-10-01,13443.0,13443.04833251983
philippines/family/F2B,2024-11-01,13443.0,13443.04833251983
philippines/family/F2B,2024-12-01,13443.0,13443.04833251983
philippines/family/F2B,2025-01-01,13443.0,13443.04833251983
philippines/family/F2B,2025-02-01,13443.0,13443.04833251983
philippines/family/F2B,2025-03-01,13443.0,13443.04833251983
philippines/family/F2B,2025-04-01,13535.0,13443.04833251983
philippines/family/F2B,2025-05-01,13552.0,13539.745519638062
philippines/family/F2B,2025-06-01,13552.0,13557.325642108917
philippines/family/F2B,2025-07-01,13619.0,13554.691497564316
philippines/family/F2B,2025-08-01,13619.0,13625.089716911316
philippines/family/F2B,2025-09-01,13635.0,13621.241426229477
philippines/family/F2B,2025-10-01,13788.0,13635.363649636507
philippines/family/F2B,2025-11-01,13788.0,13797.727864265442
philippines/family/F2B,2025-12-01,13795.0,13793.022253036499
philippines/family/F2B,2026-01-01,13870.0,13796.305014967918
philippines/family/F2B,2026-02-01,13870.0,13877.549651145935
philippines/family/F2B,2026-03-01,13870.0,13871.43328177929
philippines/family/F2B,2026-04-01,13977.0,13866.977137088776
philippines/family/F2B,2026-05-01,13977.0,13984.106428146362
philippines/family/F2B,2026-06-01,13977.0,13979.778714179993
philippines/family/F2B,2026-07-01,14014.0,13974.502740383148
philippines/family/F3,2024-08-01,10112.0,10115.235224962234
philippines/family/F3,2024-09-01,10112.0,10114.255450248718
philippines/family/F3,2024-10-01,10112.0,10112.013085895218
philippines/family/F3,2024-11-01,10112.0,10110.997967243195
philippines/family/F3,2024-12-01,10112.0,10111.114491641521
philippines/family/F3,2025-01-01,10173.0,10111.70175024867
philippines/family/F3,2025-02-01,10173.0,10176.253656864166
philippines/family/F3,2025-03-01,10248.0,10175.731335401535
philippines/family/F3,2025-04-01,10307.0,10252.519616127014
philippines/family/F3,2025-05-01,10491.0,10314.785416126251
philippines/family/F3,2025-06-01,10491.0,10501.659459114075
philippines/family/F3,2025-07-01,10561.0,10498.093188762665
philippines/family/F3,2025-08-01,10561.0,10566.791502475739
philippines/family/F3,2025-09-01,10713.0,10563.514980077744
philippines/family/F3,2025-10-01,10857.0,10717.242592334747
philippines/family/F3,2025-11-01,10857.0,10882.170818328857
philippines/family/F3,2025-12-01,10897.0,10861.3253698349
philippines/family/F3,2026-01-01,11017.0,10901.894156455994
philippines/family/F3,2026-02-01,11017.0,11024.883696079254
philippines/family/F3,2026-03-01,11017.0,11015.64957010746
philippines/family/F3,2026-04-01,11139.0,11011.858444690704
philippines/family/F3,2026-05-01,11283.0,11186.698181152344
philippines/family/F3,2026-06-01,11283.0,11352.574447631836
philippines/family/F3,2026-07-01,11375.0,11343.631149291992
philippines/family/F4,2024-08-01,10623.0,10630.332117557526
philippines/family/F4,2024-09-01,10623.0,10626.815678596497
philippines/family/F4,2024-10-01,10623.0,10622.869916453958
philippines/family/F4,2024-11-01,10623.0,10621.156470537186
philippines/family/F4,2024-12-01,10623.0,10618.533720493317
philippines/family/F4,2025-01-01,10713.0,10620.176279067993
philippines/family/F4,2025-02-01,10713.0,10718.329926013947
philippines/family/F4,2025-03-01,10880.0,10717.015832424164
philippines/family/F4,2025-04-01,10958.0,10889.546523094177
philippines/family/F4,2025-05-01,11109.0,10972.006917953491
philippines/family/F4,2025-06-01,11109.0,11119.710530281067
philippines/family/F4,2025-07-01,11323.0,11113.678866386414
philippines/family/F4,2025-08-01,11323.0,11331.471963882446
philippines/family/F4,2025-09-01,11323.0,11326.683080911636
philippines/family/F4,2025-10-01,11403.0,11317.400987625122
philippines/family/F4,2025-11-01,11403.0,11405.864513874054
philippines/family/F4,2025-12-01,11518.0,11401.46329164505
philippines/family/F4,2026-01-01,11525.0,11521.09188914299
philippines/family/F4,2026-02-01,11525.0,11530.642457962036
philippines/family/F4,2026-03-01,11566.0,11522.441729784012
philippines/family/F4,2026-04-01,11719.0,11564.628101944923
philippines/family/F4,2026-05-01,11883.0,11727.58288192749
philippines/family/F4,2026-06-01,11883.0,11936.573936462402
philippines/family/F4,2026-07-01,11900.0,11929.651947021484
