unique_id,ds,y,deepar-robust
philippines/family/F2B,2025-11-01,13788.0,13830.67733001709
philippines/family/F2B,2025-12-01,13795.0,13830.977035522461
philippines/family/F2B,2026-01-01,13870.0,13799.507817268372
philippines/family/F2B,2026-02-01,13870.0,13896.897933959961
philippines/family/F2B,2026-03-01,13870.0,13888.605453491211
philippines/family/F2B,2026-04-01,13977.0,13872.961579799652
philippines/family/F2B,2026-05-01,13977.0,14015.414695739746
philippines/family/F2B,2026-06-01,13977.0,14001.77375793457
philippines/family/F2B,2026-07-01,14014.0,13983.576364517212
philippines/family/F2B,2026-08-01,14031.0,14023.022637367249
philippines/family/F2B,2026-09-01,14031.0,14045.967348098755
philippines/family/F3,2024-10-01,10112.0,10110.696287631989
philippines/family/F3,2024-11-01,10112.0,10109.895770072937
philippines/family/F3,2024-12-01,10112.0,10109.792719125748
philippines/family/F3,2025-01-01,10173.0,10111.698314011097
philippines/family/F3,2025-02-01,10173.0,10194.190776824951
philippines/family/F3,2025-03-01,10248.0,10186.220111846924
philippines/family/F3,2025-04-01,10307.0,10277.28588104248
philippines/family/F3,2025-05-01,10491.0,10343.65902709961
philippines/family/F3,2025-06-01,10491.0,10556.673904418945
philippines/family/F3,2025-07-01,10561.0,10529.857833862305
philippines/family/F3,2025-08-01,10561.0,10595.275356292725
philippines/family/F3,2025-09-01,10713.0,10560.951744556427
philippines/family/F3,2025-10-01,10857.0,10759.591033935547
philippines/family/F3,2025-11-01,10857.0,10934.389846801758
philippines/family/F3,2025-12-01,10897.0,10883.227222442627
philippines/family/F3,2026-01-01,11017.0,10920.381408691406
philippines/family/F3,2026-02-01,11017.0,11046.761907577515
philippines/family/F3,2026-03-01,11017.0,11035.739610671997
philippines/family/F3,2026-04-01,11139.0,11019.142879247665
philippines/family/F3,2026-05-01,11283.0,11178.4624710083
philippines/family/F3,2026-06-01,11283.0,11338.559242248535
philippines/family/F3,2026-07-01,11375.0,11310.89094543457
philippines/family/F3,2026-08-01,11375.0,11412.259582519531
philippines/family/F3,2026-09-01,11375.0,11386.818557739258
philippines/family/F4,2024-10-01,10623.0,10625.185651063919
philippines/family/F4,2024-11-01,10623.0,10617.998165130615
philippines/family/F4,2024-12-01,10623.0,10625.496935129166
philippines/family/F4,2025-01-01,10713.0,10616.888893127441
philippines/family/F4,2025-02-01,10713.0,10740.242267608643
philippines/family/F4,2025-03-01,10880.0,10737.03268814087
philippines/family/F4,2025-04-01,10958.0,10945.915809631348
philippines/family/F4,2025-05-01,11109.0,11036.202674865723
philippines/family/F4,2025-06-01,11109.0,11187.178726196289
philippines/family/F4,2025-07-01,11323.0,11136.422904968262
philippines/family/F4,2025-08-01,11323.0,11403.975311279297
philippines/family/F4,2025-09-01,11323.0,11348.845127105713
philippines/family/F4,2025-10-01,11403.0,11322.201403141022
philippines/family/F4,2025-11-01,11403.0,11426.907760620117
philippines/family/F4,2025-12-01,11518.0,11406.956484556198
philippines/family/F4,2026-01-01,11525.0,11567.84631729126
philippines/family/F4,2026-02-01,11525.0,11557.60693359375
philippines/family/F4,2026-03-01,11566.0,11530.573652267456
philippines/family/F4,2026-04-01,11719.0,11580.677452087402
philippines/family/F4,2026-05-01,11883.0,11782.25798034668
philippines/family/F4,2026-06-01,11883.0,11966.364807128906
philippines/family/F4,2026-07-01,11900.0,11939.876949310303
philippines/family/F4,2026-08-01,11900.0,11917.461795806885
philippines/family/F4,2026-09-01,11921.0,11898.26040315628
